Denom,Year,Mintage,Mint_State,Value
HalfEagle,1865,1270,AUncirculated,20000.0
HalfEagle,1865,1270,MintState60,25000.0
HalfEagle,1865,1270,MintState63,35000.0
HalfEagle,1865,1270,Proof,35000.0
HalfEagle,1866,6700,VFine,1000.0
HalfEagle,1866,6700,EFine,2000.0
HalfEagle,1866,6700,AUncirculated,3000.0
HalfEagle,1866,6700,MintState60,12000.0
HalfEagle,1866,6700,MintState63,40000.0
HalfEagle,1866,6700,Proof,25000.0
HalfEagle,1867,6870,VFine,1000.0
HalfEagle,1867,6870,EFine,1750.0
HalfEagle,1867,6870,AUncirculated,3000.0
HalfEagle,1867,6870,MintState60,5000.0
HalfEagle,1867,6870,MintState63,10000.0
HalfEagle,1867,6870,Proof,25000.0
HalfEagle,1868,5700,VFine,600.0
HalfEagle,1868,5700,EFine,1000.0
HalfEagle,1868,5700,AUncirculated,2500.0
HalfEagle,1868,5700,MintState60,4750.0
HalfEagle,1868,5700,MintState63,10000.0
HalfEagle,1868,5700,Proof,25000.0
HalfEagle,1869,1760,VFine,1100.0
HalfEagle,1869,1760,EFine,2750.0
HalfEagle,1869,1760,AUncirculated,5000.0
HalfEagle,1869,1760,MintState60,15000.0
HalfEagle,1869,1760,MintState63,30000.0
HalfEagle,1869,1760,Proof,25000.0
HalfEagle,1870,4000,VFine,900.0
HalfEagle,1870,4000,EFine,2000.0
HalfEagle,1870,4000,AUncirculated,3250.0
HalfEagle,1870,4000,MintState60,5000.0
HalfEagle,1870,4000,MintState63,15000.0
HalfEagle,1870,4000,Proof,25000.0
HalfEagle,1871,3200,VFine,1200.0
HalfEagle,1871,3200,EFine,1600.0
HalfEagle,1871,3200,AUncirculated,2650.0
HalfEagle,1871,3200,MintState60,4500.0
HalfEagle,1871,3200,MintState63,10000.0
HalfEagle,1871,3200,Proof,25000.0
HalfEagle,1872,1660,VFine,1000.0
HalfEagle,1872,1660,EFine,2000.0
HalfEagle,1872,1660,AUncirculated,4500.0
HalfEagle,1872,1660,MintState60,10500.0
HalfEagle,1872,1660,MintState63,20000.0
HalfEagle,1872,1660,Proof,22500.0
HalfEagle,1873,224985,VFine,600.0
HalfEagle,1873,224985,EFine,605.0
HalfEagle,1873,224985,AUncirculated,610.0
HalfEagle,1873,224985,MintState60,1000.0
HalfEagle,1873,224985,MintState63,4000.0
HalfEagle,1873,224985,Proof,22500.0
HalfEagle,1874,3488,VFine,850.0
HalfEagle,1874,3488,EFine,1400.0
HalfEagle,1874,3488,AUncirculated,2250.0
HalfEagle,1874,3488,MintState60,10000.0
HalfEagle,1874,3488,MintState63,22500.0
HalfEagle,1874,3488,Proof,27500.0
HalfEagle,1875,200,VFine,85000.0
HalfEagle,1875,200,EFine,100000.0
HalfEagle,1875,200,AUncirculated,150000.0
HalfEagle,1875,200,MintState60,250000.0
HalfEagle,1875,200,Proof,150000.0
HalfEagle,1876,1432,VFine,1750.0
HalfEagle,1876,1432,EFine,4500.0
HalfEagle,1876,1432,AUncirculated,5500.0
HalfEagle,1876,1432,MintState60,14000.0
HalfEagle,1876,1432,MintState63,25000.0
HalfEagle,1876,1432,Proof,20000.0
HalfEagle,1877,1132,VFine,2250.0
HalfEagle,1877,1132,EFine,3750.0
HalfEagle,1877,1132,AUncirculated,5500.0
HalfEagle,1877,1132,MintState60,6000.0
HalfEagle,1877,1132,MintState63,12500.0
HalfEagle,1877,1132,Proof,22500.0
HalfEagle,1878,131720,VFine,550.0
HalfEagle,1878,131720,EFine,560.0
HalfEagle,1878,131720,AUncirculated,570.0
HalfEagle,1878,131720,MintState60,625.0
HalfEagle,1878,131720,MintState63,1750.0
HalfEagle,1878,131720,Proof,22500.0
HalfEagle,1879,301920,VFine,550.0
HalfEagle,1879,301920,EFine,560.0
HalfEagle,1879,301920,AUncirculated,570.0
HalfEagle,1879,301920,MintState60,600.0
HalfEagle,1879,301920,MintState63,1500.0
HalfEagle,1879,301920,Proof,22500.0
HalfEagle,1880,3166400,VFine,550.0
HalfEagle,1880,3166400,EFine,560.0
HalfEagle,1880,3166400,AUncirculated,570.0
HalfEagle,1880,3166400,MintState60,600.0
HalfEagle,1880,3166400,MintState63,800.0
HalfEagle,1880,3166400,Proof,17500.0
HalfEagle,1881,5708760,VFine,550.0
HalfEagle,1881,5708760,EFine,560.0
HalfEagle,1881,5708760,AUncirculated,570.0
HalfEagle,1881,5708760,MintState60,600.0
HalfEagle,1881,5708760,MintState63,750.0
HalfEagle,1881,5708760,Proof,16500.0
HalfEagle,1882,2514520,VFine,550.0
HalfEagle,1882,2514520,EFine,560.0
HalfEagle,1882,2514520,AUncirculated,570.0
HalfEagle,1882,2514520,MintState60,600.0
HalfEagle,1882,2514520,MintState63,750.0
HalfEagle,1882,2514520,Proof,15500.0
HalfEagle,1883,233400,VFine,550.0
HalfEagle,1883,233400,EFine,560.0
HalfEagle,1883,233400,AUncirculated,570.0
HalfEagle,1883,233400,MintState60,600.0
HalfEagle,1883,233400,MintState63,1250.0
HalfEagle,1883,233400,Proof,15500.0
HalfEagle,1884,191030,VFine,550.0
HalfEagle,1884,191030,EFine,560.0
HalfEagle,1884,191030,AUncirculated,570.0
HalfEagle,1884,191030,MintState60,600.0
HalfEagle,1884,191030,MintState63,1650.0
HalfEagle,1884,191030,Proof,15500.0
HalfEagle,1885,601440,VFine,550.0
HalfEagle,1885,601440,EFine,560.0
HalfEagle,1885,601440,AUncirculated,570.0
HalfEagle,1885,601440,MintState60,600.0
HalfEagle,1885,601440,MintState63,750.0
HalfEagle,1885,601440,Proof,15500.0
HalfEagle,1886,388360,VFine,550.0
HalfEagle,1886,388360,EFine,560.0
HalfEagle,1886,388360,AUncirculated,570.0
HalfEagle,1886,388360,MintState60,600.0
HalfEagle,1886,388360,MintState63,700.0
HalfEagle,1886,388360,Proof,15500.0
HalfEagle,1887,-999,Proof,65000.0
HalfEagle,1888,18201,VFine,550.0
HalfEagle,1888,18201,EFine,560.0
HalfEagle,1888,18201,AUncirculated,570.0
HalfEagle,1888,18201,MintState60,650.0
HalfEagle,1888,18201,MintState63,1750.0
HalfEagle,1888,18201,Proof,13500.0
HalfEagle,1889,7520,VFine,575.0
HalfEagle,1889,7520,EFine,600.0
HalfEagle,1889,7520,AUncirculated,700.0
HalfEagle,1889,7520,MintState60,1250.0
HalfEagle,1889,7520,MintState63,4500.0
HalfEagle,1889,7520,Proof,14000.0
HalfEagle,1890,4240,VFine,650.0
HalfEagle,1890,4240,EFine,850.0
HalfEagle,1890,4240,AUncirculated,950.0
HalfEagle,1890,4240,MintState60,2250.0
HalfEagle,1890,4240,MintState63,6000.0
HalfEagle,1890,4240,Proof,14000.0
HalfEagle,1891,61360,VFine,550.0
HalfEagle,1891,61360,EFine,560.0
HalfEagle,1891,61360,AUncirculated,570.0
HalfEagle,1891,61360,MintState60,600.0
HalfEagle,1891,61360,MintState63,1250.0
HalfEagle,1891,61360,Proof,13500.0
HalfEagle,1892,753480,VFine,550.0
HalfEagle,1892,753480,EFine,560.0
HalfEagle,1892,753480,AUncirculated,570.0
HalfEagle,1892,753480,MintState60,600.0
HalfEagle,1892,753480,MintState63,750.0
HalfEagle,1892,753480,Proof,13500.0
HalfEagle,1893,1528120,VFine,550.0
HalfEagle,1893,1528120,EFine,560.0
HalfEagle,1893,1528120,AUncirculated,570.0
HalfEagle,1893,1528120,MintState60,600.0
HalfEagle,1893,1528120,MintState63,750.0
HalfEagle,1893,1528120,Proof,13500.0
HalfEagle,1894,957880,VFine,550.0
HalfEagle,1894,957880,EFine,560.0
HalfEagle,1894,957880,AUncirculated,570.0
HalfEagle,1894,957880,MintState60,600.0
HalfEagle,1894,957880,MintState63,750.0
HalfEagle,1894,957880,Proof,13500.0
HalfEagle,1895,1345855,VFine,550.0
HalfEagle,1895,1345855,EFine,560.0
HalfEagle,1895,1345855,AUncirculated,570.0
HalfEagle,1895,1345855,MintState60,600.0
HalfEagle,1895,1345855,MintState63,750.0
HalfEagle,1895,1345855,Proof,12500.0
HalfEagle,1896,58960,VFine,550.0
HalfEagle,1896,58960,EFine,560.0
HalfEagle,1896,58960,AUncirculated,570.0
HalfEagle,1896,58960,MintState60,600.0
HalfEagle,1896,58960,MintState63,750.0
HalfEagle,1896,58960,Proof,12500.0
HalfEagle,1897,867800,VFine,550.0
HalfEagle,1897,867800,EFine,560.0
HalfEagle,1897,867800,AUncirculated,570.0
HalfEagle,1897,867800,MintState60,600.0
HalfEagle,1897,867800,MintState63,750.0
HalfEagle,1897,867800,Proof,12500.0
HalfEagle,1898,633420,VFine,550.0
HalfEagle,1898,633420,EFine,560.0
HalfEagle,1898,633420,AUncirculated,570.0
HalfEagle,1898,633420,MintState60,600.0
HalfEagle,1898,633420,MintState63,750.0
HalfEagle,1898,633420,Proof,12500.0
HalfEagle,1899,1710630,VFine,550.0
HalfEagle,1899,1710630,EFine,560.0
HalfEagle,1899,1710630,AUncirculated,570.0
HalfEagle,1899,1710630,MintState60,600.0
HalfEagle,1899,1710630,MintState63,750.0
HalfEagle,1899,1710630,Proof,12500.0
HalfEagle,1900,1405500,VFine,550.0
HalfEagle,1900,1405500,EFine,560.0
HalfEagle,1900,1405500,AUncirculated,570.0
HalfEagle,1900,1405500,MintState60,600.0
HalfEagle,1900,1405500,MintState63,750.0
HalfEagle,1900,1405500,Proof,12500.0
HalfEagle,1901,615900,VFine,550.0
HalfEagle,1901,615900,EFine,560.0
HalfEagle,1901,615900,AUncirculated,570.0
HalfEagle,1901,615900,MintState60,600.0
HalfEagle,1901,615900,MintState63,750.0
HalfEagle,1901,615900,Proof,12500.0
HalfEagle,1902,172400,VFine,550.0
HalfEagle,1902,172400,EFine,560.0
HalfEagle,1902,172400,AUncirculated,570.0
HalfEagle,1902,172400,MintState60,600.0
HalfEagle,1902,172400,MintState63,750.0
HalfEagle,1902,172400,Proof,12500.0
HalfEagle,1903,226870,VFine,550.0
HalfEagle,1903,226870,EFine,560.0
HalfEagle,1903,226870,AUncirculated,570.0
HalfEagle,1903,226870,MintState60,600.0
HalfEagle,1903,226870,MintState63,750.0
HalfEagle,1903,226870,Proof,12500.0
HalfEagle,1904,392000,VFine,550.0
HalfEagle,1904,392000,EFine,560.0
HalfEagle,1904,392000,AUncirculated,570.0
HalfEagle,1904,392000,MintState60,600.0
HalfEagle,1904,392000,MintState63,750.0
HalfEagle,1904,392000,Proof,12500.0
HalfEagle,1905,302200,VFine,550.0
HalfEagle,1905,302200,EFine,560.0
HalfEagle,1905,302200,AUncirculated,570.0
HalfEagle,1905,302200,MintState60,600.0
HalfEagle,1905,302200,MintState63,750.0
HalfEagle,1905,302200,Proof,12500.0
HalfEagle,1906,348735,VFine,550.0
HalfEagle,1906,348735,EFine,560.0
HalfEagle,1906,348735,AUncirculated,570.0
HalfEagle,1906,348735,MintState60,600.0
HalfEagle,1906,348735,MintState63,750.0
HalfEagle,1906,348735,Proof,12500.0
HalfEagle,1907,626100,VFine,550.0
HalfEagle,1907,626100,EFine,560.0
HalfEagle,1907,626100,AUncirculated,570.0
HalfEagle,1907,626100,MintState60,600.0
HalfEagle,1907,626100,MintState63,750.0
HalfEagle,1907,626100,Proof,12500.0
HalfEagle,1908,421874,VFine,550.0
HalfEagle,1908,421874,EFine,560.0
HalfEagle,1908,421874,AUncirculated,570.0
HalfEagle,1908,421874,MintState60,600.0
HalfEagle,1908,421874,MintState63,750.0
HalfEagle,1908,421874,Proof,12500.0
HalfEagle,1909,627060,VFine,575.0
HalfEagle,1909,627060,EFine,600.0
HalfEagle,1909,627060,AUncirculated,650.0
HalfEagle,1909,627060,MintState60,750.0
HalfEagle,1909,627060,MintState63,1250.0
HalfEagle,1909,627060,Proof,16750.0
HalfEagle,1910,604000,VFine,575.0
HalfEagle,1910,604000,EFine,600.0
HalfEagle,1910,604000,AUncirculated,650.0
HalfEagle,1910,604000,MintState60,750.0
HalfEagle,1910,604000,MintState63,1200.0
HalfEagle,1910,604000,Proof,16500.0
HalfEagle,1911,915000,VFine,575.0
HalfEagle,1911,915000,EFine,600.0
HalfEagle,1911,915000,AUncirculated,650.0
HalfEagle,1911,915000,MintState60,750.0
HalfEagle,1911,915000,MintState63,1200.0
HalfEagle,1911,915000,Proof,15500.0
HalfEagle,1912,790000,VFine,575.0
HalfEagle,1912,790000,EFine,600.0
HalfEagle,1912,790000,AUncirculated,650.0
HalfEagle,1912,790000,MintState60,750.0
HalfEagle,1912,790000,MintState63,1100.0
HalfEagle,1912,790000,Proof,15500.0
HalfEagle,1913,915901,VFine,575.0
HalfEagle,1913,915901,EFine,600.0
HalfEagle,1913,915901,AUncirculated,650.0
HalfEagle,1913,915901,MintState60,750.0
HalfEagle,1913,915901,MintState63,1100.0
HalfEagle,1913,915901,Proof,16000.0
HalfEagle,1914,247000,VFine,575.0
HalfEagle,1914,247000,EFine,600.0
HalfEagle,1914,247000,AUncirculated,650.0
HalfEagle,1914,247000,MintState60,750.0
HalfEagle,1914,247000,MintState63,1550.0
HalfEagle,1914,247000,Proof,16500.0
HalfEagle,1915,588000,VFine,575.0
HalfEagle,1915,588000,EFine,600.0
HalfEagle,1915,588000,AUncirculated,650.0
HalfEagle,1915,588000,MintState60,750.0
HalfEagle,1915,588000,MintState63,1050.0
HalfEagle,1915,588000,Proof,17000.0
HalfEagle,1929,662000,VFine,18500.0
HalfEagle,1929,662000,EFine,20000.0
HalfEagle,1929,662000,AUncirculated,23500.0
HalfEagle,1929,662000,MintState60,32500.0
HalfEagle,1929,662000,MintState63,37500.0
Eagle,1795,5583,Fine,27500.0
Eagle,1795,5583,VFine,35000.0
Eagle,1795,5583,EFine,50000.0
Eagle,1795,5583,AUncirculated,55000.0
Eagle,1795,5583,MintState60,105000.0
Eagle,1795,5583,MintState63,275000.0
Eagle,1796,4146,Fine,28500.0
Eagle,1796,4146,VFine,35000.0
Eagle,1796,4146,EFine,50000.0
Eagle,1796,4146,AUncirculated,57500.0
Eagle,1796,4146,MintState60,115000.0
Eagle,1796,4146,MintState63,425000.0
Eagle,1797,14555,Fine,11000.0
Eagle,1797,14555,VFine,15000.0
Eagle,1797,14555,EFine,20000.0
Eagle,1797,14555,AUncirculated,32500.0
Eagle,1797,14555,MintState60,52500.0
Eagle,1797,14555,MintState63,150000.0
Eagle,1798,1742,Fine,22500.0
Eagle,1798,1742,VFine,26500.0
Eagle,1798,1742,EFine,38000.0
Eagle,1798,1742,AUncirculated,52500.0
Eagle,1798,1742,MintState60,120000.0
Eagle,1798,1742,MintState63,325000.0
Eagle,1799,37449,Fine,9000.0
Eagle,1799,37449,VFine,12500.0
Eagle,1799,37449,EFine,15000.0
Eagle,1799,37449,AUncirculated,18500.0
Eagle,1799,37449,MintState60,32500.0
Eagle,1799,37449,MintState63,72500.0
Eagle,1800,5999,Fine,9500.0
Eagle,1800,5999,VFine,13000.0
Eagle,1800,5999,EFine,15500.0
Eagle,1800,5999,AUncirculated,19000.0
Eagle,1800,5999,MintState60,32500.0
Eagle,1800,5999,MintState63,87500.0
Eagle,1801,44344,Fine,9000.0
